15	18	5
29	22	36
47	3	28
14	20	28
49	28	26
39	34	32
24	30	49
25	33	38
24	44	43
40	11	46
16	44	37
13	37	12
18	3	38
45	25	36
36	49	38
27	50	5
8	13	36
23	15	29
36	8	17
4	28	29
8	5	14
46	4	5
27	14	50
34	36	15
48	6	37
40	18	44
33	39	50
37	20	12
43	22	42
21	34	15
22	30	15
38	10	30
7	17	20
36	37	40
49	23	17
44	42	47
45	12	22
33	42	6
37	46	47
49	47	20
5	29	30
13	45	31
5	14	16
12	22	31
45	10	21
5	4	32
39	20	48
9	23	39
10	39	4
46	46	36
34	43	15
35	16	22
26	16	50
21	16	39
22	9	17
33	20	36
14	6	16
16	34	16
41	39	19
40	36	40
22	32	16
47	11	40
38	41	15
6	3	26
8	4	28
42	34	9
35	49	21
50	28	29
11	49	18
17	7	36
9	9	42
26	46	47
21	35	9
17	35	25
45	21	13
46	16	42
43	31	48
19	45	45
3	5	11
23	43	43
4	13	6
20	13	19
23	10	19
43	20	15
50	14	39
50	15	9
3	42	33
23	24	5
23	24	28
12	38	45
24	10	30
28	27	40
5	49	5
25	10	19
6	18	20
34	47	28
7	8	19
10	5	29
39	3	49
6	15	42
44	4	31
28	42	37
37	19	23
26	20	22
10	45	21
38	32	30
15	50	32
35	13	31
9	43	15
16	38	36
43	47	20
41	20	9
42	29	9
13	40	20
37	36	42
22	38	18
16	41	3
16	6	10
26	13	3
18	9	20
30	35	19
32	45	35
17	23	25
12	37	38
36	47	22
44	17	28
28	36	22
24	43	34
4	25	9
28	8	45
30	29	23
29	33	43
42	8	31
32	27	36
28	21	25
12	11	47
30	4	11
36	36	12
19	40	47
13	15	5
21	49	31
41	21	50
14	14	43
21	44	15
15	32	34
48	28	40
6	45	20
9	29	43
5	49	6
16	30	45
22	38	27
11	8	34
16	32	31
16	11	38
39	40	12
41	43	36
9	30	37
6	38	10
29	17	12
22	18	47
44	21	15
3	46	48
27	9	37
9	21	22
16	29	16
3	7	41
3	30	42
40	38	23
31	12	3
41	41	7
47	33	36
30	41	31
22	29	40
43	21	5
6	18	28
8	29	36
5	12	42
40	5	5
19	3	28
50	4	49
44	41	9
19	13	7
43	19	33
50	14	17
30	48	47
20	29	28
25	27	6
30	17	31
21	45	11
31	33	36
38	31	35
9	13	21
15	26	9
4	10	13
9	4	37
19	45	16
16	48	31
11	9	29
40	15	50
18	44	7
37	28	6
23	31	39
37	43	40
37	29	28
4	16	43
44	30	49
35	23	43
29	35	14
17	34	43
16	22	50
40	24	34
23	34	3
17	28	7
29	15	24
5	6	34
28	12	36
15	19	29
7	50	37
20	9	29
30	6	7
31	39	43
36	11	22
26	40	10
6	18	42
4	17	48
29	12	37
28	48	6
22	49	30
25	18	34
29	26	23
35	29	40
12	47	15
18	29	16
41	12	28
36	44	7
15	33	15
39	35	36
7	16	32
15	34	10
32	7	25
42	3	46
47	35	14
27	49	37
38	40	16
12	20	40
8	7	10
45	26	12
41	40	4
3	48	45
39	20	8
34	12	16
4	49	24
49	14	40
21	15	45
13	27	12
16	18	37
32	25	15
17	18	33
7	12	49
27	31	3
34	12	19
18	49	22
27	50	36
9	48	36
17	49	41
34	6	33
17	41	27
19	16	4
49	45	34
22	50	37
23	34	3
21	27	27
18	13	39
5	33	17
7	7	7
3	49	46
28	34	30
44	25	16
9	47	20
48	22	44
16	39	31
22	28	38
37	9	7
47	44	44
8	48	31
48	34	3
27	12	7
17	48	18
16	46	9
14	10	26
4	4	4
6	27	28
38	33	8
27	40	6
41	29	37
3	32	49
12	15	24
18	16	32
40	32	35
12	49	29
24	21	36
16	33	46
47	49	49
34	31	17
42	34	9
36	21	46
25	12	34
35	42	23
32	44	9
27	25	13
28	23	44
30	11	45
19	45	16
26	20	9
48	5	42
24	25	48
23	47	40
15	34	17
9	27	3
23	41	24
10	19	29
32	25	13
7	24	37
34	16	28
14	28	28
36	44	34
25	4	31
5	18	17
49	32	48
15	44	27
5	31	36
20	19	42
32	27	35
46	16	41
41	41	12
12	35	13
47	35	24
8	15	11
28	31	46
10	41	5
5	39	27
45	45	18
26	34	16
32	13	34
20	40	28
21	37	38
33	6	21
15	18	10
26	16	17
7	5	42
12	37	32
25	9	29
25	19	45
13	10	49
48	34	32
13	10	30
37	35	6
11	13	36
28	43	48
37	29	43
27	26	30
18	36	27
4	47	31
23	22	20
16	13	26
19	45	40
23	11	3
48	11	50
34	11	29
36	25	48
28	47	46
23	40	20
27	8	18
5	4	6
21	27	21
20	45	31
20	32	14
15	5	13
14	22	42
14	47	39
46	16	12
3	15	48
34	8	50
42	41	32
10	6	21
14	24	33
50	47	15
20	48	16
23	5	44
41	4	11
36	19	40
6	21	32
21	29	4
27	12	38
18	10	45
47	5	30
31	35	22
23	16	33
50	9	45
23	4	19
19	13	39
37	22	6
13	45	32
42	35	34
39	15	20
23	10	42
33	19	47
43	44	46
12	46	29
7	47	27
18	24	29
42	41	21
29	45	35
6	11	22
33	36	36
39	27	9
32	13	7
9	21	42
28	32	30
12	20	11
45	50	43
49	13	3
22	12	20
19	23	30
26	11	15
28	7	41
47	49	46
9	45	27
17	41	40
32	41	15
14	37	30
18	50	42
15	36	47
49	39	27
36	50	41
14	38	9
30	36	5
16	40	37
48	35	25
20	4	40
39	38	16
47	38	21
3	29	14
41	32	35
17	29	14
5	46	34
32	48	14
44	49	17
44	24	48
35	16	12
31	19	23
27	25	23
24	34	43
29	48	9
13	47	5
16	32	21
41	24	48
35	29	22
10	40	15
4	25	13
44	46	34
16	6	14
35	41	9
37	36	48
19	30	28
49	3	26
7	35	49
20	6	46
49	13	16
45	7	15
20	32	3
11	39	36
43	42	44
16	19	46
10	50	14
26	38	45
6	17	36
17	35	48
46	3	6
35	48	38
43	49	41
47	9	33
26	6	34
18	30	8
30	32	18
8	30	4
28	50	50
19	18	8
48	28	45
36	47	26
5	34	27
30	11	25
6	31	31
24	37	14
24	8	37
22	27	36
19	23	24
37	50	20
11	4	5
26	25	44
14	6	26
5	45	30
43	3	20
36	41	28
23	38	37
34	40	27
15	33	26
36	17	5
43	50	4
18	27	8
48	38	32
18	41	39
10	19	21
37	7	23
6	42	41
30	6	25
5	44	33
32	46	32
5	27	35
12	28	33
32	43	4
36	50	17
41	37	11
15	37	28
43	14	22
27	15	10
38	10	43
27	23	26
19	3	24
19	24	17
25	35	32
45	16	34
47	37	19
34	46	27
12	24	35
39	6	26
18	29	36
8	7	29
17	24	45
11	25	23
14	23	22
42	20	31
29	41	41
3	48	36
7	35	47
31	36	32
12	35	39
7	35	37
5	42	46
47	15	34
42	28	17
31	12	14
16	41	21
12	18	44
39	34	49
34	41	33
32	18	17
24	13	31
15	14	32
3	22	30
6	21	11
40	46	29
29	35	35
8	40	27
14	30	3
46	9	30
23	22	30
41	9	28
26	24	17
39	11	16
48	49	16
25	14	9
46	29	12
35	27	31
14	16	27
12	29	46
30	33	44
3	39	38
17	35	50
30	45	31
42	19	25
31	10	15
23	21	32
18	50	33
36	31	43
28	29	8
42	50	15
3	9	47
40	49	49
49	23	5
22	15	29
38	37	4
22	39	44
24	34	28
28	29	45
14	10	27
11	33	32
45	12	18
20	37	15
15	37	33
30	18	32
19	33	45
9	34	35
33	5	45
50	24	50
37	27	27
18	13	50
11	12	13
48	3	44
16	41	42
20	49	41
50	47	25
25	48	8
37	29	18
33	42	34
33	28	15
31	9	13
20	24	3
30	40	24
45	25	13
28	5	22
7	22	3
24	22	41
37	42	50
22	24	50
22	40	26
9	5	14
30	28	46
39	12	7
10	8	29
27	24	49
36	49	17
23	45	39
29	50	9
29	4	45
18	50	34
38	37	3
13	26	17
41	24	6
14	19	8
33	30	41
48	7	46
7	19	9
37	19	30
4	29	19
22	7	33
17	46	40
18	31	35
37	17	21
4	36	14
32	44	5
23	12	50
24	32	3
35	48	12
33	14	49
7	30	46
24	3	25
23	7	47
37	25	6
12	7	45
9	41	41
12	26	21
25	23	37
41	9	22
33	43	22
3	16	3
25	5	5
40	49	23
24	28	33
31	30	13
16	11	12
26	30	8
40	49	41
48	29	45
27	48	9
36	14	37
46	25	3
37	19	31
33	6	20
14	15	47
49	40	23
48	16	37
39	12	15
11	15	35
6	14	9
32	46	36
45	8	32
32	5	22
38	17	30
42	13	29
40	38	22
34	49	17
49	50	49
44	17	41
25	39	25
27	40	40
8	12	19
39	6	29
45	36	49
50	7	7
40	28	48
8	31	14
5	18	17
33	36	11
13	18	26
43	31	32
9	26	38
28	26	31
39	19	37
50	5	16
9	22	45
9	18	10
20	29	19
46	29	22
22	6	7
23	15	42
12	49	27
3	16	11
4	40	47
44	11	50
17	4	29
16	46	12
12	40	28
37	12	49
29	33	42
50	38	22
7	5	12
28	43	41
47	3	25
24	7	21
17	43	5
5	11	13
48	7	19
19	4	40
30	9	11
25	9	37
50	32	47
41	31	5
9	3	24
5	6	11
3	27	34
34	18	8
6	50	34
39	14	11
3	28	31
26	17	40
24	9	34
14	18	31
40	44	12
7	19	50
16	19	5
4	45	44
9	15	10
21	48	11
25	19	46
17	39	10
6	8	45
19	24	50
35	24	10
38	45	22
44	7	16
7	41	29
44	4	49
30	41	36
50	43	45
6	13	43
41	45	27
11	32	39
14	31	21
20	13	31
17	42	34
46	15	5
9	45	39
38	27	30
3	16	13
4	7	43
24	38	15
46	35	25
49	39	43
22	9	47
35	8	9
8	17	24
27	49	45
36	39	15
26	50	14
40	14	36
29	21	30
48	12	29
41	17	46
34	15	15
3	32	14
32	18	5
48	3	24
25	15	40
15	19	15
30	19	15
7	35	23
44	44	40
31	26	30
29	39	43
28	12	44
45	19	28
14	39	26
43	35	4
46	21	40
19	15	24
35	18	24
41	24	41
19	45	17
19	37	4
19	18	37
15	40	6
10	16	3
20	13	11
20	19	34
25	24	24
31	48	27
31	39	27
44	49	8
48	22	48
49	12	31
8	18	13
46	35	10
8	13	45
33	42	16
25	20	17
40	3	36
34	18	38
22	42	11
40	27	9
3	30	6
5	31	3
18	8	41
19	29	29
35	28	45
8	11	32
24	6	3
21	17	35
7	48	29
23	7	28
44	41	45
17	7	32
49	30	37
8	50	22
43	36	35
20	37	39
18	37	39
23	18	5
11	8	15
32	49	24
44	13	26
31	34	44
22	6	22
23	37	32
46	39	35
40	32	11
9	17	13
29	35	36
31	32	26
44	4	10
20	41	18
8	9	45
6	6	9
6	44	9
21	47	32
10	25	28
47	50	45
35	34	17
6	10	49
7	7	47
32	43	21
26	30	47
28	13	4
34	39	4
25	16	8
35	20	31
19	41	43
12	14	41
13	33	29
16	35	24
48	6	36
14	46	5
22	5	26
36	41	4
11	29	9
27	11	24
20	16	29
31	18	48
48	34	38
10	4	38
36	36	44
17	23	35
35	41	48
32	40	24
47	7	30
10	12	32
45	19	41
21	44	23
44	37	46
44	28	12
29	46	26
31	37	32
16	36	21
12	18	18
42	17	8
25	30	5
47	3	42
8	15	40
45	12	16
8	35	42
18	21	25
39	17	48
39	13	22
23	47	40
47	27	4
15	21	20
42	34	7
42	3	18
41	36	33
19	18	32
43	11	26
47	18	7
49	29	32
30	17	20
17	30	32
28	33	28
13	31	37
28	13	13
46	44	15
18	22	19
12	49	25
41	32	43
8	31	28
33	34	12
39	34	39
13	11	16
26	23	16
14	39	23
43	30	22
47	3	5
11	10	10
18	25	43
4	5	23
29	46	31
38	41	49
15	9	12
11	24	31
16	17	36
24	20	48
7	10	32
19	30	14
50	3	16
27	5	27
41	39	22
40	44	47
10	44	15
34	37	49
31	37	9
7	27	5
23	50	28
4	26	23
34	49	38
15	31	33
12	33	28
8	26	18
30	40	41
7	34	6
20	42	24
20	31	10
28	10	18
41	16	49
6	22	16
15	48	23
36	27	22
30	28	30
6	10	25
10	32	9
8	18	49
25	48	21
8	37	45
9	46	27
50	16	50
49	38	17
24	44	4
9	23	7
43	29	45
35	19	9
13	5	3
20	18	41
4	12	24
6	11	37
44	45	38
3	42	24
16	30	31
26	50	3
49	39	31
18	6	18
40	36	22
46	11	3
22	40	17
34	41	9
42	22	28
16	44	22
34	45	50
41	44	30
32	38	33
17	24	4
50	4	36
7	35	3
31	36	15
18	29	41
50	33	50
28	31	30
19	32	4
49	30	36
50	29	3
39	50	5
33	8	16
31	29	39
13	24	20
41	42	40
10	13	28
18	37	48
35	20	9
35	3	9
39	40	43
23	9	43
9	9	30
32	39	16
15	19	49
20	39	40
22	14	44
28	20	16
36	16	31
8	38	25
32	28	20
8	15	44
28	45	45
3	31	14
21	33	14
14	23	50
4	19	18
3	40	12
15	5	45
28	46	3
24	10	31
49	21	32
32	34	43
15	44	8
29	46	36
27	23	17
4	22	27
3	23	24
4	37	17
3	19	9
32	13	40
47	17	50
47	41	34
17	7	4
24	47	35
7	46	11
8	33	9
38	13	40
5	13	25
49	18	31
5	45	46
27	20	4
8	25	19
32	22	18
28	4	47
43	30	20
41	39	27
21	37	4
10	28	47
29	33	36
19	45	31
48	37	36
35	30	41
4	12	13
50	38	26
30	18	23
23	23	44
3	18	37
9	46	25
33	50	24
38	37	17
3	38	9
9	23	33
43	46	24
49	38	27
37	13	28
31	19	13
7	26	29
33	41	20
33	10	24
3	11	30
29	19	25
39	15	32
9	37	18
19	34	27
38	36	24
35	26	17
15	41	17
48	4	8
43	43	24
34	5	30
37	44	8
7	20	7
28	39	21
31	8	5
42	18	36
18	18	16
20	48	35
10	26	43
36	49	16
31	45	13
32	7	7
42	49	36
36	37	50
42	14	46
46	16	9
44	9	26
21	41	18
13	49	40
8	39	44
26	21	12
19	49	35
22	5	16
27	42	29
48	11	49
35	27	26
20	43	34
29	31	47
19	28	11
22	26	26
9	48	20
48	31	21
46	22	39
28	21	9
27	35	34
10	24	23
42	23	33
15	42	14
26	41	34
41	5	50
34	31	28
18	28	39
41	18	6
25	5	26
32	26	43
38	39	39
10	17	29
47	17	27
17	24	37
30	40	41
12	47	17
45	7	33
50	45	35
23	13	24
9	26	12
12	8	12
17	14	29
43	23	5
24	6	45
18	50	35
14	11	45
50	9	15
27	41	29
22	47	44
26	12	48
38	4	4
39	49	47
13	22	46
34	27	45
33	16	25
9	17	49
47	4	31
8	45	6
38	39	27
11	8	46
26	37	33
22	26	47
19	25	13
13	48	5
20	23	13
23	21	8
12	44	7
40	48	37
28	50	42
8	11	39
37	44	17
31	34	10
28	32	44
30	28	26
35	45	33
29	44	20
11	33	38
46	6	16
20	9	6
19	46	18
50	20	41
18	49	8
6	48	45
11	45	50
44	4	41
18	20	14
23	7	7
26	17	11
25	14	44
14	39	31
38	12	46
30	44	4
43	24	5
35	41	48
44	14	48
15	24	28
6	4	21
12	48	30
21	42	50
8	42	28
13	18	39
18	15	8
19	28	36
28	14	25
10	35	29
38	23	6
22	3	41
22	26	40
25	36	31
11	41	5
10	42	19
27	40	31
27	10	18
24	22	27
24	8	27
20	11	42
7	5	12
4	22	29
18	29	48
18	26	5
47	50	50
48	22	24
24	33	14
41	8	3
45	5	20
19	23	37
50	38	38
40	45	43
25	38	7
28	41	12
6	16	25
14	39	49
50	13	5
45	37	15
6	41	26
25	37	5
45	8	47
11	22	36
45	48	38
35	31	28
43	19	28
15	17	17
24	38	18
25	22	13
39	40	30
37	43	21
24	32	41
50	35	39
5	11	5
26	40	10
37	12	25
44	39	30
25	48	22
23	11	4
29	11	4
31	8	5
37	41	41
17	18	3
5	22	45
12	8	31
46	43	38
43	48	32
4	6	9
30	31	24
28	4	43
49	33	39
31	4	48
50	19	41
13	42	18
40	42	27
12	30	42
16	41	26
7	22	20
21	5	3
44	40	16
11	6	49
42	8	31
18	31	46
7	33	14
44	27	4
26	41	43
28	25	27
14	34	23
14	40	23
24	33	49
20	50	21
42	13	28
12	33	18
32	26	7
45	27	20
15	35	12
32	24	27
22	45	12
30	11	10
28	33	8
41	45	24
41	26	25
33	9	17
32	36	9
39	38	28
23	5	24
48	37	50
9	36	14
8	47	44
32	40	36
28	24	9
8	27	41
21	25	6
43	18	29
33	31	25
50	20	16
23	6	6
20	26	15
30	8	8
45	15	45
41	5	3
44	50	16
10	36	37
20	21	27
32	46	3
35	21	33
15	12	13
24	3	13
50	36	4
18	42	34
14	17	3
44	49	13
33	28	11
17	3	22
30	29	34
29	14	34
21	32	10
20	24	34
31	42	11
22	14	35
3	19	4
29	26	35
20	28	41
49	37	44
27	5	18
35	31	27
19	16	43
32	47	26
40	41	41
44	39	23
26	42	31
29	29	25
33	18	15
18	31	40
4	34	9
29	10	6
22	38	16
5	18	27
7	49	11
43	44	39
49	35	8
44	4	29
15	20	18
47	15	50
44	35	17
31	34	11
10	34	39
15	29	14
27	22	50
38	8	46
28	5	28
7	31	30
37	25	10
23	15	8
13	15	9
10	32	31
11	45	28
3	41	13
6	26	44
9	38	10
24	9	35
25	38	20
6	49	50
29	27	30
12	47	22
25	37	33
25	44	29
23	38	11
39	13	46
46	10	25
16	35	26
18	18	6
16	39	31
23	22	18
13	34	25
31	48	12
18	17	27
20	30	31
37	40	49
44	15	16
14	18	11
50	39	50
49	39	3
35	14	35
23	15	20
36	7	31
3	25	11
4	32	41
46	19	50
19	22	48
30	7	16
27	36	12
23	49	37
12	11	16
16	28	32
26	44	44
50	20	9
20	32	19
35	11	37
28	21	4
37	13	27
28	18	29
28	29	30
17	16	20
19	49	27
7	23	44
6	9	22
13	14	18
35	10	26
6	42	14
4	43	8
24	27	35
19	38	17
3	19	26
49	28	39
16	14	44
47	5	26
50	11	43
19	30	19
16	30	23
9	39	49
15	36	31
29	7	29
49	31	17
26	39	22
41	20	15
7	21	49
10	16	39
21	11	37
27	45	49
47	10	18
26	43	26
16	15	22
20	20	9
39	46	24
49	27	17
46	33	39
13	28	5
3	38	20
8	31	3
13	3	9
37	44	28
33	32	28
23	3	8
49	17	8
44	37	31
17	38	25
7	11	39
20	27	41
40	33	7
37	37	16
23	29	8
7	30	49
16	34	3
16	27	7
23	18	4
45	26	50
4	24	19
6	24	28
50	11	34
5	26	25
33	45	6
28	36	32
32	34	7
15	32	23
47	6	14
19	19	38
26	45	31
16	32	3
9	18	7
4	22	43
16	32	47
16	32	47
28	16	32
19	47	37
45	45	49
47	18	12
39	11	3
7	45	20
25	34	13
16	24	15
19	30	37
35	34	5
40	27	30
36	18	40
44	27	5
15	27	24
26	29	26
16	35	15
6	37	15
47	40	30
12	18	25
5	4	4
9	24	3
42	25	12
42	49	22
33	30	39
19	19	38
34	13	30
18	30	18
16	14	15
26	10	38
24	3	24
50	11	45
21	32	11
6	9	35
42	22	50
4	25	25
45	47	10
17	49	27
16	7	21
24	24	18
41	33	31
4	19	50
18	29	16
22	49	4
21	17	12
9	36	21
20	14	22
27	38	7
15	24	6
16	48	22
26	31	25
44	25	4
28	4	28
17	48	48
50	43	46
21	41	35
46	4	50
7	19	30
37	22	45
20	50	50
19	28	9
17	47	17
10	49	43
36	36	41
42	32	49
3	24	41
13	49	3
48	3	22
26	43	35
31	45	43
12	5	23
40	19	20
17	7	21
31	29	48
17	25	10
47	12	5
21	23	42
6	42	7
48	44	12
50	31	27
9	10	12
28	40	48
13	31	27
42	42	30
21	7	33
34	30	48
25	21	35
7	12	43
7	33	34
48	36	40
28	50	31
14	49	15
30	37	13
50	43	11
5	41	46
34	19	36
4	12	45
4	14	34
3	6	44
13	26	6
28	24	12
16	35	43
5	4	9
26	42	32
18	26	6
37	14	40
4	44	47
34	8	4
27	26	10
14	44	37
11	50	33
46	29	32
16	46	48
24	48	10
35	16	32
39	14	32
28	34	30
40	30	40
50	44	49
31	3	24
49	30	34
29	7	10
11	46	29
17	11	20
9	22	30
45	45	20
21	45	3
19	22	49
29	26	38
14	22	35
42	20	33
49	10	25
26	18	8
25	38	9
24	48	40
4	7	8
12	47	11
16	8	39
25	19	16
28	21	29
28	31	37
10	14	35
17	25	20
26	8	9
47	19	17
20	43	19
17	37	39
12	10	43
15	33	14
44	22	9
20	42	19
25	14	25
3	28	40
22	15	37
43	47	31
31	45	14
10	7	25
3	45	21
43	14	29
6	11	28
13	25	10
24	11	44
48	39	34
4	4	22
38	39	35
35	28	23
11	20	37
8	9	37
39	48	39
44	45	10
21	49	34
40	24	33
17	13	39
25	35	42
19	27	44
11	23	44
37	9	18
8	29	14
26	9	21
32	26	35
45	37	47
39	45	16
26	5	45
29	27	36
48	4	23
27	33	9
41	39	10
6	18	18
39	18	24
30	38	49
25	38	30
48	14	48
42	47	45
39	27	32
5	43	9
26	36	16
5	6	41
30	39	35
45	11	37
46	18	17
14	33	40
13	16	42
32	30	10
39	21	50
6	47	25
28	48	10
39	37	23
27	28	34
31	10	17
50	41	27
28	34	43
45	15	20
20	5	16
15	12	31
43	26	30
22	26	25
48	19	6
12	36	4
9	46	8
38	4	37
25	19	14
23	27	12
4	29	37
13	27	40
25	46	29
50	50	13
20	21	17
48	4	27
17	16	38
50	17	25
5	36	7
23	44	12
31	3	43
22	25	50
49	32	28
26	7	3
15	25	8
41	18	10
40	43	38
17	37	17
43	6	28
50	8	21
35	40	26
44	37	4
39	41	16
26	30	24
15	34	31
3	13	7
11	30	33
34	32	35
3	32	50
19	30	46
48	8	20
31	42	50
42	27	50
5	5	12
15	41	45
45	33	46
23	31	44
43	8	46
6	31	25
43	3	4
20	4	17
42	48	10
16	7	16
32	28	39
9	23	27
29	39	43
30	22	35
36	50	50
28	33	25
9	32	5
40	40	40
21	33	46
8	12	49
31	36	29
11	39	8
31	21	27
4	20	49
39	14	14
31	47	29
18	18	33
28	16	28
30	44	7
29	23	30
7	13	32
38	43	39
20	5	30
36	9	50
40	6	23
32	8	47
32	30	15
9	43	16
14	37	38
28	10	29
47	19	30
8	24	7
5	30	38
4	35	23
25	33	50
16	6	13
15	33	19
30	40	17
25	41	43
11	10	9
45	30	15
34	14	13
14	22	4
44	39	22
42	48	4
50	19	35
48	21	20
7	9	11
35	3	49
24	4	14
28	30	44
47	19	16
37	8	28
20	28	40
39	13	31
11	39	29
50	27	49
28	35	49
41	49	19
33	5	29
25	5	46
33	47	29
3	32	28
41	21	16
48	18	39
40	24	50
44	26	29
13	50	36
15	12	45
7	26	36
23	37	29
41	20	28
16	43	31
39	46	7
22	43	22
5	30	20
9	40	21
21	40	28
13	39	38
15	40	15
5	36	8
18	30	33
15	41	27
5	29	44
50	6	38
4	7	12
17	5	27
16	3	4
16	7	47
14	40	14
15	27	37
19	29	32
48	20	12
46	45	8
41	16	36
28	9	22
9	19	24
9	15	19
43	4	10
38	12	29
33	18	16
33	19	44
3	34	47
14	4	10
19	39	28
45	4	40
25	19	34
38	48	49
13	14	33
18	45	4
3	50	27
41	21	7
30	50	22
28	42	28
10	41	44
3	39	38
9	9	4
26	4	17
4	25	16
47	17	40
42	49	43
3	12	7
12	27	22
4	38	5
17	21	16
45	16	12
37	30	48
25	30	33
28	38	32
4	37	47
34	43	8
15	33	10
26	14	14
27	22	14
8	35	46
42	5	6
29	19	36
14	6	3
18	19	15
30	28	50
5	38	44
33	49	19
3	15	15
31	41	24
26	10	20
37	35	20
30	18	34
26	23	8
43	43	17
47	44	5
17	17	25
21	24	36
45	10	20
17	41	48
45	12	37
22	13	38
21	13	11
7	23	34
34	19	48
4	47	40
21	25	3
23	10	47
9	26	50
49	13	13
47	44	49
38	40	33
31	31	36
5	17	30
38	32	41
27	11	50
42	32	14
7	23	6
43	28	28
40	6	26
46	9	34
8	12	33
8	25	23
37	14	10
26	7	9
42	11	43
22	47	10
25	47	47
31	15	3
33	35	49
24	21	17
43	34	24
37	23	10
21	20	30
8	21	33
27	25	24
33	32	29
30	32	41
24	3	38
13	42	31
22	21	30
11	39	17
28	35	6
47	30	26
32	43	31
34	48	30
39	21	37
14	22	32
32	10	11
10	27	6
9	22	30
30	10	14
39	19	30
7	25	31
25	40	16
14	22	27
7	9	50
3	39	11
10	39	13
33	24	16
41	10	4
21	40	28
19	37	45
34	26	32
24	42	31
50	30	43
36	31	37
41	21	26
18	28	19
24	34	18
42	4	17
18	28	49
24	39	23
4	11	27
34	22	50
41	29	37
46	38	11
36	50	13
4	39	32
31	4	4
23	18	38
41	49	35
15	45	3
39	17	30
30	16	13
15	10	9
44	24	14
23	27	15
10	27	22
40	21	15
15	11	46
47	31	22
5	13	35
17	13	41
36	5	27
8	40	19
31	40	48
48	15	47
9	41	23
31	22	12
13	36	3
46	50	22
30	43	30
48	41	20
46	17	44
39	19	42
5	22	35
44	45	24
11	3	21
7	31	12
40	4	30
29	35	8
26	49	19
25	20	12
43	36	38
44	22	13
45	11	10
41	16	16
41	35	22
41	48	30
22	12	32
37	40	36
15	47	8
41	50	7
45	3	33
3	26	6
39	21	8
20	29	45
14	17	17
11	44	19
31	41	40
5	5	19
29	13	43
28	30	17
6	50	44
4	12	33
36	31	35
36	27	5
20	7	21
6	36	26
6	7	7
15	48	44
36	35	32
39	15	25
41	5	27
5	12	40
48	21	32
16	49	32
6	21	16
48	47	3
48	13	27
39	15	12
31	26	15
36	27	36
45	49	21
46	43	20
47	49	20
4	43	50
37	46	19
21	49	45
3	23	37
31	35	5
29	36	4
21	50	13
49	47	31
7	11	6
44	17	10
47	23	15
33	22	3
44	36	48
31	48	37
31	20	13
18	42	14
49	6	33
20	10	46
27	12	47
35	20	8
26	17	35
17	15	26
39	30	37
45	13	19
40	19	15
19	32	8
15	28	49
38	19	42
30	22	22
25	4	45
7	48	6
28	8	43
8	40	44
20	32	37
42	45	16
30	15	44
17	27	35
47	6	46
40	22	49
17	19	5
35	16	48
24	18	37
29	48	10
19	13	50
19	8	48
3	12	22
30	16	49
44	49	20
4	6	26
17	16	45
46	14	7
38	35	45
9	24	7
15	43	11
47	8	39
20	25	37
37	40	44
24	18	37
35	46	19
44	13	37
39	3	32
21	4	7
43	46	29
23	22	46
9	44	6
38	47	3
41	28	32
47	33	14
13	20	13
5	8	20
10	46	15
9	41	26
15	34	9
23	38	39
5	15	30
8	50	19
8	22	33
17	20	9
38	11	39
26	18	36
21	23	31
8	49	36
15	34	33
7	11	15
39	50	43
10	26	22
3	16	15
26	38	24
42	47	11
6	33	7
43	41	11
9	40	50
16	12	11
30	12	38
17	16	17
17	32	48
37	39	45
22	3	35
13	36	7
7	19	9
12	25	30
32	18	34
11	25	7
25	28	45
3	46	49
39	30	32
10	40	47
39	10	6
11	20	13
25	46	35
37	41	47
3	38	28
26	23	31
26	16	27
32	45	15
25	4	27
46	37	50
16	6	7
17	41	45
37	12	45
37	21	15
21	13	16
29	35	36
44	26	47
48	22	22
35	16	40
48	8	19
32	39	27
37	44	30
40	9	49
46	9	26
3	34	40
42	11	30
25	17	3
24	16	15
14	10	25
12	49	40
35	5	29
39	4	19
31	10	35
44	17	23
13	49	4
28	10	18
24	41	19
40	42	8
37	3	6
16	30	35
36	45	24
31	3	20
3	13	18
42	6	36
13	37	33
18	35	15
45	27	27
19	45	25
42	43	30
50	9	41
16	7	20
49	35	16
35	42	32
46	34	26
36	21	8
18	36	33
9	28	27
3	14	15
37	21	29
12	13	13
39	32	46
24	6	9
35	41	12
27	17	8
50	26	49
22	23	34
31	21	27
14	16	11
24	15	32
25	14	8
8	44	6
19	40	28
33	18	10
3	50	37
3	49	38
33	17	12
45	11	41
38	15	6
19	13	10
25	36	18
28	17	49
13	12	34
17	39	28
4	13	8
22	30	37
49	3	4
34	39	28
38	30	44
38	32	16
19	25	35
26	15	28
13	8	50
48	10	12
17	36	36
30	11	19
23	43	37
41	27	39
26	31	6
43	24	9
17	33	16
35	3	28
10	46	44
24	50	46
26	15	48
9	44	3
11	15	34
37	45	32
42	46	44
18	12	35
45	7	14
6	32	35
25	47	47
5	41	12
33	26	12
26	50	22
10	37	9
35	16	11
35	31	28
14	17	32
40	34	38
5	40	5
16	39	18
37	23	4
49	36	48
45	14	49
16	22	28
21	30	14
21	25	45
27	12	23
46	42	33
7	8	29
13	37	38
5	30	10
11	34	39
31	5	28
46	27	20
6	21	29
38	43	30
23	3	40
21	29	36
7	23	28
13	20	21
45	42	10
